,Date,Open,High,Low,Close,Adj.Close,Volume
57,28 Aug 2020,134.03,134.29,133.57,133.92,133.92,"100,300"
58,27 Aug 2020,134.17,134.23,133.17,133.56,133.56,"165,000"
59,26 Aug 2020,134.40,135.07,133.99,134.89,134.89,"138,300"
60,25 Aug 2020,135.00,135.20,134.14,134.79,134.79,"126,800"
61,24 Aug 2020,134.65,135.45,134.37,134.76,134.76,"154,300"
62,21 Aug 2020,133.22,133.91,133.11,133.83,133.83,"122,600"
63,20 Aug 2020,133.73,134.25,133.60,134.09,134.09,"118,000"
64,19 Aug 2020,136.23,136.50,135.14,135.21,135.21,"111,900"
65,18 Aug 2020,136.22,136.58,135.87,136.08,136.08,"121,200"
66,17 Aug 2020,134.95,135.56,134.57,135.53,135.53,"158,800"
67,14 Aug 2020,133.67,134.49,133.60,134.22,134.22,"110,700"
68,13 Aug 2020,136.25,136.34,135.28,135.64,135.64,"158,100"
69,12 Aug 2020,136.87,136.91,136.16,136.44,136.44,"251,600"
70,11 Aug 2020,135.00,135.17,133.56,133.75,133.75,"287,700"
71,10 Aug 2020,130.00,130.64,129.96,130.57,130.57,"174,000"
72,07 Aug 2020,130.00,130.00,129.21,129.96,129.96,"214,900"
73,06 Aug 2020,128.58,129.50,127.60,128.34,128.34,"248,000"
74,05 Aug 2020,125.67,125.83,124.56,124.82,124.82,"172,600"
75,04 Aug 2020,122.93,123.55,122.22,122.91,122.91,"162,400"
76,03 Aug 2020,119.62,121.13,119.51,120.94,120.94,"240,700"
77,31 Jul 2020,120.00,120.22,118.66,119.34,119.34,"271,900"
78,30 Jul 2020,122.00,122.66,121.21,122.46,122.46,"186,100"
79,29 Jul 2020,123.38,124.20,123.05,123.99,123.99,"224,800"
80,28 Jul 2020,126.00,126.02,125.22,125.46,125.46,"161,800"
81,27 Jul 2020,126.84,128.05,126.62,127.57,127.57,"149,600"
82,24 Jul 2020,125.37,126.15,125.05,125.21,125.21,"124,000"
83,23 Jul 2020,125.97,126.95,125.70,125.86,125.86,"138,800"
84,22 Jul 2020,125.76,126.39,125.49,126.26,126.26,"104,800"
85,21 Jul 2020,127.23,127.34,126.17,126.27,126.27,"153,000"
86,20 Jul 2020,127.18,127.64,126.92,127.28,127.28,"145,600"
87,17 Jul 2020,127.08,127.33,126.54,127.06,127.06,"137,000"
88,16 Jul 2020,127.26,127.26,126.08,126.49,126.49,"212,400"
89,15 Jul 2020,127.82,128.15,126.93,127.33,127.33,"201,500"
90,14 Jul 2020,125.15,126.63,125.15,126.43,126.43,"191,900"
91,13 Jul 2020,126.66,126.66,124.82,125.05,125.05,"218,200"
92,10 Jul 2020,123.95,125.05,123.57,124.97,124.97,"198,700"
93,09 Jul 2020,125.07,125.07,122.90,123.83,123.83,"168,200"
94,08 Jul 2020,125.49,125.49,124.67,125.41,125.41,"179,700"
95,07 Jul 2020,126.01,126.44,124.96,124.96,124.96,"184,200"
96,06 Jul 2020,127.16,127.40,126.33,126.98,126.98,"285,700"
97,02 Jul 2020,127.20,127.53,126.14,126.39,126.39,"326,500"
98,01 Jul 2020,124.76,125.04,124.03,124.14,124.14,"255,100"
99,30 Jun 2020,125.51,126.12,124.87,125.63,125.63,"222,100"
